InvoiceNo,InvoiceDate,StockCode,Description,Quantity,UnitPrice,Revenue,CustomerID,Country
559918,2011-07-13 15:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,18225,United Kingdom
559921,2011-07-13 15:42:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,13667,United Kingdom
559930,2011-07-14 09:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17738,United Kingdom
559933,2011-07-14 09:54:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16719,United Kingdom
559938,2011-07-14 10:15:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,17315,United Kingdom
559951,2011-07-14 10:52:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,18,2.95,53.1,14847,United Kingdom
559988,2011-07-14 12:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,10,2.95,29.5,15402,United Kingdom
560024,2011-07-14 13:00:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,15005,United Kingdom
560025,2011-07-14 13:00:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,18283,United Kingdom
560035,2011-07-14 13:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17706,United Kingdom
560036,2011-07-14 13:51:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,24,2.95,70.80000000000001,14911,EIRE
560048,2011-07-14 15:02:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13515,United Kingdom
560087,2011-07-14 16:39:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,128,2.55,326.4,18172,United Kingdom
560102,2011-07-14 18:28:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13994,United Kingdom
560104,2011-07-14 18:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,17921,United Kingdom
560107,2011-07-15 08:09:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,12928,United Kingdom
560125,2011-07-15 10:44:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,18118,United Kingdom
560224,2011-07-15 16:06:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,9,2.95,26.55,14572,United Kingdom
560240,2011-07-17 11:59:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,10,2.95,29.5,15716,United Kingdom
560251,2011-07-17 12:32:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17774,United Kingdom
560251,2011-07-17 12:32:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,17774,United Kingdom
560260,2011-07-17 13:32:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,14044,United Kingdom
560271,2011-07-17 14:51:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,16474,United Kingdom
560271,2011-07-17 14:51:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16474,United Kingdom
560271,2011-07-17 14:51:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,16474,United Kingdom
560285,2011-07-18 09:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,24,2.95,70.80000000000001,14944,United Kingdom
560359,2011-07-18 11:47:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,14159,United Kingdom
560360,2011-07-18 11:55:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,12744,Singapore
560364,2011-07-18 12:15:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,16705,United Kingdom
560368,2011-07-18 12:25:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,17841,United Kingdom
560385,2011-07-18 12:53:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14583,United Kingdom
560385,2011-07-18 12:53:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14583,United Kingdom
560397,2011-07-18 14:04:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17652,United Kingdom
560410,2011-07-18 14:28:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17213,United Kingdom
560504,2011-07-19 11:47:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13081,United Kingdom
560554,2011-07-19 13:01:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16232,United Kingdom
560555,2011-07-19 13:01:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14178,United Kingdom
560555,2011-07-19 13:01:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14178,United Kingdom
560555,2011-07-19 13:01:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14178,United Kingdom
560562,2011-07-19 13:34:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,18,2.95,53.1,15713,United Kingdom
560597,2011-07-19 16:54:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,96,2.55,244.8,13798,United Kingdom
560601,2011-07-19 17:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16764,United Kingdom
560644,2011-07-20 11:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,10,2.95,29.5,16271,United Kingdom
560692,2011-07-20 12:01:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,14704,United Kingdom
560727,2011-07-20 14:33:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,13571,United Kingdom
560729,2011-07-20 14:39:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,64,2.55,163.2,17511,United Kingdom
560736,2011-07-20 15:33:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,18,2.95,53.1,15260,United Kingdom
560742,2011-07-20 15:44:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14755,United Kingdom
560841,2011-07-21 12:25:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,24,2.55,61.2,14298,United Kingdom
560862,2011-07-21 13:48:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,14085,United Kingdom
560875,2011-07-21 15:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,18,2.95,53.1,13562,United Kingdom
560915,2011-07-21 18:19:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13313,United Kingdom
560928,2011-07-22 10:00:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14852,United Kingdom
560972,2011-07-22 11:44:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,14209,United Kingdom
560980,2011-07-22 12:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,16107,United Kingdom
560988,2011-07-22 13:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15854,United Kingdom
560989,2011-07-22 13:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15704,United Kingdom
560992,2011-07-22 13:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,18161,United Kingdom
560996,2011-07-22 13:53:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,17625,United Kingdom
561009,2011-07-22 16:03:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15856,United Kingdom
561024,2011-07-24 10:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,64,2.55,163.2,12916,United Kingdom
561025,2011-07-24 10:37:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16241,United Kingdom
561030,2011-07-24 11:25:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,16407,United Kingdom
561043,2011-07-24 12:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,20,2.95,59.0,15708,United Kingdom
561044,2011-07-24 12:26:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,64,2.55,163.2,13831,United Kingdom
561068,2011-07-24 14:33:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13116,United Kingdom
561093,2011-07-25 10:01:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,12540,Spain
561099,2011-07-25 11:01:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14100,United Kingdom
561132,2011-07-25 13:00:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14344,United Kingdom
561192,2011-07-25 13:45:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16033,United Kingdom
561195,2011-07-25 13:57:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,14796,United Kingdom
561204,2011-07-25 15:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,12836,United Kingdom
561206,2011-07-25 16:18:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13110,United Kingdom
561221,2011-07-26 09:23:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15281,United Kingdom
561393,2011-07-27 10:10:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,18241,United Kingdom
561396,2011-07-27 10:40:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13458,United Kingdom
561463,2011-07-27 12:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,14527,United Kingdom
561485,2011-07-27 13:42:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,17841,United Kingdom
561502,2011-07-27 14:14:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14305,United Kingdom
561511,2011-07-27 15:02:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15624,United Kingdom
561534,2011-07-28 09:45:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14307,United Kingdom
561600,2011-07-28 11:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,15861,United Kingdom
561659,2011-07-28 16:11:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,480,3.24,1555.2,17450,United Kingdom
561686,2011-07-29 08:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13148,United Kingdom
561694,2011-07-29 09:57:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16147,United Kingdom
561697,2011-07-29 10:06:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,18127,United Kingdom
561702,2011-07-29 10:58:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15149,United Kingdom
561712,2011-07-29 11:49:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14499,United Kingdom
561715,2011-07-29 12:03:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13102,United Kingdom
561798,2011-07-29 13:39:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14911,EIRE
561818,2011-07-29 15:51:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16775,United Kingdom
561819,2011-07-29 15:59:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13928,United Kingdom
561857,2011-07-29 16:24:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13004,United Kingdom
561862,2011-07-31 10:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15569,United Kingdom
561865,2011-07-31 10:47:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15569,United Kingdom
561869,2011-07-31 11:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,16764,United Kingdom
561876,2011-07-31 12:08:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,14472,United Kingdom
561882,2011-07-31 12:52:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,18,2.95,53.1,13388,United Kingdom
561888,2011-07-31 13:36:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14092,United Kingdom
561894,2011-07-31 15:00:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14456,United Kingdom
561899,2011-07-31 15:26:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,17173,United Kingdom
561910,2011-08-01 10:23:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,17053,United Kingdom
561914,2011-08-01 11:13:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17676,United Kingdom
561923,2011-08-01 12:16:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14112,United Kingdom
561933,2011-08-01 12:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,12949,United Kingdom
562002,2011-08-01 13:48:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14567,United Kingdom
562017,2011-08-01 14:16:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14937,Channel Islands
562093,2011-08-02 12:59:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13777,United Kingdom
562129,2011-08-03 09:09:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13186,United Kingdom
562152,2011-08-03 10:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,16168,United Kingdom
562163,2011-08-03 12:06:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15628,United Kingdom
562173,2011-08-03 12:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,14530,United Kingdom
562204,2011-08-03 12:54:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,16324,United Kingdom
562204,2011-08-03 12:54:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,16324,United Kingdom
562210,2011-08-03 13:10:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13486,United Kingdom
562218,2011-08-03 14:07:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13851,United Kingdom
562219,2011-08-03 14:14:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15089,United Kingdom
562263,2011-08-03 15:45:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17514,United Kingdom
562341,2011-08-04 12:13:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,15005,United Kingdom
562347,2011-08-04 12:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,13263,United Kingdom
562348,2011-08-04 12:36:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,64,2.55,163.2,17511,United Kingdom
562365,2011-08-04 13:51:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,14344,United Kingdom
562377,2011-08-04 15:04:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14535,United Kingdom
562379,2011-08-04 15:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15134,United Kingdom
562393,2011-08-04 16:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,24,2.95,70.80000000000001,18172,United Kingdom
562444,2011-08-04 18:44:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,14713,United Kingdom
562460,2011-08-05 11:19:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,17841,United Kingdom
562516,2011-08-05 12:25:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15129,United Kingdom
562519,2011-08-05 12:37:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,8,2.95,23.6,16764,United Kingdom
562528,2011-08-05 13:52:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,12610,Italy
562542,2011-08-05 15:40:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,17377,United Kingdom
562565,2011-08-07 10:45:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16206,United Kingdom
562571,2011-08-07 12:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,13782,United Kingdom
562575,2011-08-07 12:54:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15411,United Kingdom
562579,2011-08-07 13:30:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,16950,United Kingdom
562587,2011-08-07 14:34:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15640,United Kingdom
562593,2011-08-07 15:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,9,2.95,26.55,16549,United Kingdom
562595,2011-08-07 15:52:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17602,United Kingdom
562604,2011-08-08 10:51:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17611,United Kingdom
562611,2011-08-08 11:58:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,17716,United Kingdom
562615,2011-08-08 12:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,16458,United Kingdom
562652,2011-08-08 13:34:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14844,United Kingdom
562688,2011-08-08 13:53:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,9,2.95,26.55,13869,United Kingdom
562708,2011-08-08 14:15:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,17085,United Kingdom
562711,2011-08-08 14:53:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,16788,United Kingdom
562716,2011-08-08 15:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14257,United Kingdom
562733,2011-08-09 10:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,14626,United Kingdom
562767,2011-08-09 10:47:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13769,United Kingdom
562770,2011-08-09 11:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,17139,United Kingdom
562777,2011-08-09 12:52:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15247,United Kingdom
562784,2011-08-09 13:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16791,United Kingdom
562792,2011-08-09 14:18:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17634,United Kingdom
562809,2011-08-09 15:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,16775,United Kingdom
562842,2011-08-09 16:44:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,17675,United Kingdom
562878,2011-08-10 10:45:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16241,United Kingdom
562918,2011-08-10 13:51:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15615,United Kingdom
562930,2011-08-10 16:01:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,14209,United Kingdom
562935,2011-08-10 17:11:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,64,2.55,163.2,14156,EIRE
562964,2011-08-11 10:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13488,United Kingdom
563014,2011-08-11 12:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13408,United Kingdom
563031,2011-08-11 14:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,13263,United Kingdom
563035,2011-08-11 14:54:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,17790,United Kingdom
563089,2011-08-11 16:54:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15469,United Kingdom
563104,2011-08-12 10:13:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13888,United Kingdom
563169,2011-08-12 12:42:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14911,EIRE
563181,2011-08-12 14:32:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16612,United Kingdom
563184,2011-08-12 14:50:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,17516,United Kingdom
563198,2011-08-14 10:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15270,United Kingdom
563206,2011-08-14 12:08:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,10,2.95,29.5,17613,United Kingdom
563210,2011-08-14 12:27:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16466,United Kingdom
563214,2011-08-14 12:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,16370,United Kingdom
563242,2011-08-15 10:28:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,17173,United Kingdom
563250,2011-08-15 11:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15624,United Kingdom
563253,2011-08-15 12:04:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15218,United Kingdom
563257,2011-08-15 12:07:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13799,United Kingdom
563352,2011-08-15 14:32:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15706,United Kingdom
563354,2011-08-15 14:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,15271,United Kingdom
563360,2011-08-15 15:06:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15023,United Kingdom
563377,2011-08-16 10:44:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15002,United Kingdom
563430,2011-08-16 11:50:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,14918,United Kingdom
563435,2011-08-16 12:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,16131,United Kingdom
563441,2011-08-16 13:13:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,13140,United Kingdom
563444,2011-08-16 13:50:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16033,United Kingdom
563502,2011-08-17 08:50:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,12722,France
563533,2011-08-17 11:14:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,16241,United Kingdom
563555,2011-08-17 13:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,10,2.95,29.5,16755,United Kingdom
563557,2011-08-17 13:33:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15786,United Kingdom
563565,2011-08-17 14:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,8,2.95,23.6,17338,United Kingdom
563569,2011-08-17 14:47:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,18257,United Kingdom
563706,2011-08-18 14:48:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14189,United Kingdom
563730,2011-08-18 17:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14221,United Kingdom
563738,2011-08-18 19:13:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,15024,United Kingdom
563858,2011-08-19 16:04:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,18170,United Kingdom
563920,2011-08-21 14:00:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16407,United Kingdom
563922,2011-08-21 14:10:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,14529,United Kingdom
563931,2011-08-21 15:49:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14895,United Kingdom
564046,2011-08-22 12:59:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,400,2.55,1020.0,16013,United Kingdom
564048,2011-08-22 13:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,16,2.55,40.8,16013,United Kingdom
564061,2011-08-22 14:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,14505,United Kingdom
564090,2011-08-23 09:53:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17041,United Kingdom
564139,2011-08-23 11:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,16904,United Kingdom
564160,2011-08-23 12:47:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,96,2.55,244.8,15569,United Kingdom
564165,2011-08-23 13:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13593,United Kingdom
564187,2011-08-23 15:24:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,15005,United Kingdom
564197,2011-08-23 17:13:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13425,United Kingdom
564199,2011-08-23 17:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,13263,United Kingdom
564248,2011-08-24 10:37:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13798,United Kingdom
564301,2011-08-24 11:54:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14299,United Kingdom
564330,2011-08-24 13:57:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13411,United Kingdom
564335,2011-08-24 14:23:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,15800,United Kingdom
564355,2011-08-24 15:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13507,United Kingdom
564374,2011-08-25 10:00:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16589,United Kingdom
564376,2011-08-25 10:25:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,64,2.55,163.2,14196,United Kingdom
564398,2011-08-25 10:55:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,18241,United Kingdom
564476,2011-08-25 12:57:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,12610,Italy
